step,close,price_return,action_delta,raw_target,risk_cap,shielded_target,target_position,prev_position,position,executed_trade,locked_position,sellable_position,limit_up,limit_down,pnl,cost,equity,max_equity,drawdown,dd_increase,signal,desired_pos_raw,desired_pos,part_gap,part_pen,reward
56,11.37,0.010666666666666597,1.0,0.3240952182576897,0.2230468284354582,0.2230468284354582,0.2230468284354582,0.22409521825768974,0.2230468284354582,-0.0010483898222315435,0.009635323658465117,0.21445989459922463,0,0,0.002390348994748675,1.0483898222315436e-06,0.8932765600780956,1.0369714627066806,0.13857170404045221,0.0,0.03743017932893328,0.008348682787089015,0.0029711063198807537,0.0,0.0,-0.04853272860907692
57,11.02,-0.030782761653474027,1.0,0.3230468284354582,0.22946340814383498,0.22946340814383498,0.22946340814383498,0.2230468284354582,0.22946340814383498,0.0064165797083767795,0.0,0.2230468284354582,0,0,-0.006865997357292023,6.41657970837678e-06,0.8871375937970192,1.0369714627066806,0.1444917958673311,0.005920091826878887,0.05184006941528299,0.011895399006443817,0.006094608760177826,0.0,0.0,-0.05426043555842355
58,11.06,0.003629764065335837,1.0,0.329463408143835,0.21096315086061707,0.21096315086061707,0.21096315086061707,0.22946340814383498,0.21096315086061707,-0.018500257283217914,0.0064165797083767795,0.2230468284354582,0,0,0.0008328980331899829,1.8500257283217913e-05,0.8878600766803307,1.0369714627066806,0.14379507188861548,0.0,0.0,0.0,0.003961495694115587,0.0,0.0,-0.058400607146289724
59,10.54,-0.04701627486437625,1.0,0.3109631508606171,0.2131403967755259,0.2131403967755259,0.2131403967755259,0.21096315086061707,0.2131403967755259,0.0021772459149088375,0.0,0.21096315086061707,0,0,-0.009918701487117645,2.1772459149088375e-06,0.8790517245276842,1.0369714627066806,0.15228937715103336,0.008494305262417873,0.0,0.0,0.0025749722011751317,0.0,0.0,-0.058739249195457595
60,10.55,0.0009487666034157081,1.0,0.3131403967755259,0.18659570105578116,0.18659570105578116,0.18659570105578116,0.2131403967755259,0.18659570105578116,-0.026544695719744743,0.0021772459149088375,0.21096315086061707,0,0,0.00020222049029939207,2.6544695719744742e-05,0.8792061526378673,1.0369714627066806,0.1521404549137907,0.0,0.0,0.0,0.0016737319307638357,0.0,0.0,-0.06309851185306986
61,10.53,-0.0018957345971565259,1.0,0.28659570105578114,0.18706108294631069,0.18706108294631069,0.18706108294631069,0.18659570105578116,0.18706108294631069,0.00046538189052952594,0.0,0.18659570105578116,0,0,-0.0003537359261721208,4.6538189052952596e-07,0.8788947366685461,1.0369714627066806,0.15244076787371375,0.00030031295992305473,0.0,0.0,0.0010879257549964933,0.0,0.0,-0.050031897658898775
62,9.16,-0.1301044634377967,1.0,0.2870610829463107,0.1861225891878824,0.1861225891878824,0.1861225891878824,0.18706108294631069,0.18706108294631069,0.0,0.00046538189052952594,0.18659570105578116,0,1,-0.024337481826822934,0.0,0.8575046519871851,1.0369714627066806,0.1730682252827432,0.020627457409029465,0.0,0.0,0.0007071517407477207,0.0,0.0,-0.09597040198358006
63,8.78,-0.04148471615720532,1.0,0.2870610829463107,0.12166179567860877,0.12166179567860877,0.12166179567860877,0.18706108294631069,0.12166179567860877,-0.06539928726770192,0.0,0.18706108294631069,0,0,-0.00776017593008714,6.539928726770192e-05,0.8507941848338276,1.0369714627066806,0.17953944208541386,0.006471216802670654,0.0,0.0,0.0004596486314860185,0.0,0.0,-0.09069000023475225
64,8.71,-0.007972665148063612,1.0,0.22166179567860878,0.10143924355817599,0.10143924355817599,0.10143924355817599,0.12166179567860877,0.10143924355817599,-0.02022255212043278,0.0,0.12166179567860877,0,0,-0.0009699687582576803,2.022255212043278e-05,0.8499517358250849,1.0369714627066806,0.18035185500036893,0.0008124129149550685,0.0,0.0,0.000298771610465912,0.0,0.0,-0.06111755670896131
65,8.39,-0.03673938002296214,1.0,0.201439243558176,0.1,0.1,0.1,0.10143924355817599,0.1,-0.0014392435581759844,0.0,0.10143924355817599,0,0,-0.003726814918325642,1.4392435581759844e-06,0.8467828997285947,1.0369714627066806,0.18340771160824412,0.0030558566078751903,0.0,0.0,0.00019420154680284282,0.0,0.0,-0.05439891329342543
