step,close,price_return,action_delta,raw_target,risk_cap,shielded_target,target_position,prev_position,position,executed_trade,locked_position,sellable_position,limit_up,limit_down,pnl,cost,equity,max_equity,drawdown,dd_increase,reward
39,11.61,-0.0008605851979345772,1.0,0.3310490846442112,0.6126204147981759,0.3310490846442112,0.3310490846442112,0.23104908464421117,0.3310490846442112,0.1,0.0,0.23104908464421117,0,0,-0.0002848959420345991,0.0001,0.9547090675707711,1.0133180587356754,0.057838692066764445,0.00036277369428829725,-0.001027569977690929
40,11.52,-0.007751937984496112,-1.0,0.23104908464421117,0.6108065336989971,0.23104908464421117,0.23104908464421117,0.3310490846442112,0.23104908464421117,-0.1,0.1,0.23104908464421117,0,0,-0.0017910781755365178,0.0001,0.9529036380891013,1.0133180587356754,0.059620392754031866,0.0017817006872674207,-0.005397880306993789
41,11.75,0.019965277777777814,1.0,0.3310490846442112,0.6018980421175414,0.3310490846442112,0.3310490846442112,0.23104908464421117,0.3310490846442112,0.1,0.0,0.23104908464421117,0,0,0.006609486933000756,0.0001,0.9591065518696511,1.0133180587356754,0.05349900398860392,0.0,0.006592360285921021
42,11.45,-0.025531914893617082,-1.0,0.23104908464421117,0.6325049713295848,0.23104908464421117,0.23104908464421117,0.3310490846442112,0.23104908464421117,-0.1,0.1,0.23104908464421117,0,0,-0.005899125565384129,0.0001,0.9533527512344026,1.0133180587356754,0.05917718231143733,0.005678178322833412,-0.017298882967973384
43,11.85,0.03493449781659392,1.0,0.3310490846442112,0.6041140869308805,0.3310490846442112,0.3310490846442112,0.23104908464421117,0.3310490846442112,0.1,0.0,0.23104908464421117,0,0,0.011565033524688611,0.0001,0.9642829724881591,1.0133180587356754,0.04839061716584597,0.0,0.011547906877608876
44,11.71,-0.01181434599156108,-1.0,0.23104908464421117,0.6580469213461602,0.23104908464421117,0.23104908464421117,0.3310490846442112,0.23104908464421117,-0.1,0.1,0.23104908464421117,0,0,-0.002729693827020193,0.0001,0.9615543469134087,1.0133180587356754,0.051083380362186244,0.0026927631963402712,-0.008158620976623164
45,11.45,-0.022203245089667083,1.0,0.3310490846442112,0.6445830889085046,0.3310490846442112,0.3310490846442112,0.23104908464421117,0.3310490846442112,0.1,0.0,0.23104908464421117,0,0,-0.007350363963065364,0.0001,0.9543904170586363,1.0133180587356754,0.05815315454908954,0.007069774186903299,-0.0215070389839517
46,11.51,0.005240174672489127,-1.0,0.23104908464421117,0.609234219049216,0.23104908464421117,0.23104908464421117,0.3310490846442112,0.23104908464421117,-0.1,0.1,0.23104908464421117,0,0,0.0012107375614543918,0.0001,0.9554504943431553,1.0133180587356754,0.057107009880709964,0.0,0.0011673368045319618
47,11.54,0.002606429192006895,0.8883028030395508,0.31987936494816627,0.6144649550365101,0.31987936494816627,0.31987936494816627,0.23104908464421117,0.31987936494816627,0.0888302803039551,0.0,0.23104908464421117,0,0,0.0008337429147215277,8.88302803039551e-05,0.9561622214879522,1.0133180587356754,0.05640463697946624,0.0,0.0008310314283627095
48,11.61,0.0060658578856152764,-1.0,0.21987936494816626,0.6179768234536853,0.21987936494816626,0.21987936494816626,0.31987936494816627,0.21987936494816626,-0.1,0.0888302803039551,0.23104908464421117,0,0,0.0013337569797549134,0.0001,0.9573418933024909,1.0133180587356754,0.0552404696142753,0.0,0.0012866764376458079
